1.0548737;-0.2327977;0;0.0526229;0;-0.0081506;-0.0081506
-0.2327977;1.0151108;0;-0.2823;0;-0.0305395;-0.0305395
0;0;0.3687949;0;0;0.2750987;-0.2750987
0.0526229;-0.2823;0;0.5660419;0;0.258615;0.258615
0;0;0;0;1;0;0
-0.0081506;-0.0305395;0.2750987;0.258615;0;0.3345267;-0.0758872
-0.0081506;-0.0305395;-0.2750987;0.258615;0;-0.0758872;0.3345267
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
