FOR;H;
S;82.64;0.002006
;12.41;0.015343
;2.824;0.075579
S;0.7977;1
S;0.2581;1
S;0.08989;1
P;2.292;1
P;0.838;1
P;0.292;1
D;2.062;1
D;0.662;1
F;1.397;1
FOR;He;
S;528.5;0.00094
;79.31;0.007214
;18.05;0.035975
;5.085;0.127782
S;1.609;1
S;0.5363;1
S;0.1833;1
P;5.994;1
P;1.745;1
P;0.56;1
D;4.299;1
D;1.223;1
F;2.68;1
FOR;;
;;
