FOR;H;
S;33.865;0.0254938
;5.09479;0.190373
;1.15879;0.852161
S;0.32584;1
S;0.102741;1
P;0.75;1
FOR;He;
S;98.1243;0.0287452
;14.7689;0.208061
;3.31883;0.837635
S;0.874047;1
S;0.244564;1
P;0.75;1
FOR;Li;
S;900.46;0.00228704
;134.433;0.017635
;30.4365;0.0873434
;8.62639;0.280977
;2.48332;0.658741
;0.303179;0.118712
S;4.8689;0.0933293
;0.856924;0.943045
;0.243227;-0.00279827
S;0.063507;1
S;0.0243683;1
P;4.8689;0.0327661
;0.856924;0.159792
;0.243227;0.885667
P;0.063507;1
P;0.0243683;1
D;0.2;1
FOR;Be;
S;1682.8;0.00228574
;251.715;0.0175938
;57.4116;0.0863315
;16.5171;0.281835
;4.85364;0.640594
;0.626863;0.144467
S;8.30938;0.108621
;1.74075;0.927301
;0.485816;-0.00297169
S;0.163613;1
S;0.0567285;1
P;8.30938;0.0361344
;1.74075;0.216958
;0.485816;0.841839
P;0.163613;1
P;0.0567285;1
D;0.255;1
FOR;B;
S;2858.89;0.00215375
;428.14;0.0165823
;97.5282;0.082187
;27.9693;0.276618
;8.21577;0.629316
;1.11278;0.17377
S;13.2415;0.117443
;3.00166;0.918002
;0.912856;-0.00265105
S;0.315454;1
S;0.0988563;1
P;13.2415;0.04181
;3.00166;0.236575
;0.912856;0.816214
P;0.315454;1
P;0.0988563;1
D;0.401;1
FOR;C;
S;4563.24;0.00196665
;682.024;0.0152306
;154.973;0.0761269
;44.4553;0.260801
;13.029;0.616462
;1.82773;0.221006
S;20.9642;0.11466
;4.80331;0.919999
;1.45933;-0.00303068
S;0.483456;1
S;0.145585;1
P;20.9642;0.0402487
;4.80331;0.237594
;1.45933;0.815854
P;0.483456;1
P;0.145585;1
D;0.626;1
FOR;N;
S;6293.48;0.00196979
;949.044;0.0149613
;218.776;0.0735006
;63.6916;0.248937
;18.8282;0.60246
;2.72023;0.256202
S;30.6331;0.111906
;7.02614;0.921666
;2.11205;-0.00256919
S;0.684009;1
S;0.200878;1
P;30.6331;0.0383119
;7.02614;0.237403
;2.11205;0.817592
P;0.684009;1
P;0.200878;1
D;0.913;1
FOR;O;
S;8588.5;0.00189515
;1297.23;0.0143859
;299.296;0.070732
;87.3771;0.240001
;25.6789;0.594797
;3.74004;0.280802
S;42.1175;0.113889
;9.62837;0.920811
;2.85332;-0.00327447
S;0.905661;1
S;0.255611;1
P;42.1175;0.0365114
;9.62837;0.237153
;2.85332;0.819702
P;0.905661;1
P;0.255611;1
D;1.292;1
FOR;F;
S;11427.1;0.00180093
;1722.35;0.0137419
;395.746;0.0681334
;115.139;0.233325
;33.6026;0.589086
;4.91901;0.299505
S;55.4441;0.114536
;12.6323;0.920512
;3.71756;-0.00337804
S;1.16545;1
S;0.321892;1
P;55.4441;0.0354609
;12.6323;0.237451
;3.71756;0.820458
P;1.16545;1
P;0.321892;1
D;1.75;1
FOR;Ne;
S;13995.7;0.00183276
;2117.1;0.0138827
;490.425;0.0680687
;143.833;0.231328
;41.9265;0.58589
;6.15684;0.305883
S;69.1211;0.119149
;15.835;0.917375
;4.67326;-0.00405839
S;1.45756;1
S;0.397057;1
P;69.1211;0.0356574
;15.835;0.239477
;4.67326;0.818461
P;1.45756;1
P;0.397057;1
D;2.304;1
FOR;Na;
S;36166.4;0.001032
;5372.58;0.008071
;1213.21;0.042129
;339.623;0.169789
;109.553;0.514621
;38.7773;0.379817
S;38.7773;0.374762
;14.5759;0.575769
;5.26993;0.112933
S;1.82777;1
S;0.619948;1
S;0.05724;1
S;0.024048;1
P;144.645;0.011485
;33.9074;0.082383
;10.6285;0.319658
;3.82389;0.701295
P;1.44429;0.638506
;0.552621;0.425365
P;0.18872;1
P;0.046501;1
P;0.016285;1
D;0.175;1
FOR;Mg;
S;43866.5;0.000918
;6605.37;0.007047
;1513.26;0.035941
;432.317;0.141461
;142.149;0.426764
;51.3983;0.497975
S;51.3983;0.251355
;19.9196;0.618671
;8.02474;0.188417
S;2.50817;1
S;0.871531;1
S;0.108188;1
S;0.04013;1
P;193.854;0.010188
;45.442;0.07536
;14.1864;0.307419
;5.05751;0.717575
P;1.88861;0.667339
;0.722652;0.394649
P;0.236417;1
P;0.093358;1
P;0.034809;1
D;0.175;1
FOR;Al;
S;54866.489;0.000839
;8211.7665;0.006527
;1866.1761;0.033666
;531.12934;0.132902
;175.11797;0.401266
;64.0055;0.531338
S;64.0055;0.202305
;25.292507;0.62479
;10.53491;0.227439
S;3.206711;1
S;1.152555;1
S;0.176678;1
S;0.065237;1
P;259.28362;0.009448
;61.07687;0.070974
;19.303237;0.295636
;7.010882;0.728219
P;2.673865;0.644467
;1.036596;0.417413
P;0.316819;1
P;0.114257;1
P;0.041397;1
D;0.325;1
FOR;Si;
S;69379.23;0.000757
;10354.94;0.005932
;2333.8796;0.031088
;657.14295;0.124967
;214.30113;0.386897
;77.629168;0.554888
S;77.629168;0.177881
;30.630807;0.627765
;12.801295;0.247623
S;3.926866;1
S;1.452343;1
S;0.256234;1
S;0.094279;1
P;335.48319;0.008866
;78.900366;0.068299
;24.98815;0.290958
;9.219711;0.732117
P;3.62114;0.619879
;1.45131;0.439148
P;0.504977;1
P;0.186317;1
P;0.065432;1
D;0.45;1
FOR;P;
S;77492.4;0.000781
;11605.8;0.006068
;2645.96;0.03116
;754.976;0.123431
;248.755;0.378209
;91.1565;0.563262
S;91.1565;0.160255
;36.2257;0.627647
;15.2113;0.263849
S;4.79417;1
S;1.80793;1
S;0.356816;1
S;0.114783;1
P;384.843;0.009206
;90.5521;0.069874
